"","Gene id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ES_Rep1","ES_Rep2","ES_Rep3","MS_Rep1","MS_Rep2","MS_Rep3"
"1166","ENSGALG00000010010",160.265254698486,0.399028673410123,0.189700137129593,2.10347066400657,0.0354246470602883,0.438256242096736,146.157866681851,127.112203452137,141.399462723908,188.944445881576,176.512738244621,181.464811206824
"1167","ENSGALG00000012913",828.750264484037,-0.606998575678166,0.288510302472512,-2.10390606670276,0.0353866416834155,0.438256242096736,1334.34771812424,887.649084611145,779.948628782828,972.82165982104,568.64582739884,429.088668166135
"1168","ENSGALG00000014368",53.1060041131997,-1.18149692899743,0.561940184491062,-2.10253148218522,0.0355067448512852,0.438256242096736,131.43693046929,61.9538470607056,27.9196391365677,30.0373221657891,28.5379876203879,38.7502982264571
"1169","ENSGALG00000016820",233.728654099603,-0.506553198574426,0.240943982042272,-2.10236916598131,0.0355209500254676,0.438256242096736,327.015083007595,306.564725972802,190.033672832767,187.975500005261,182.854513271374,207.928429507819
"1170","ENSGALG00000027950",1386.31105937913,-0.316397920690694,0.150294959450878,-2.10517985331441,0.0352756552834196,0.438256242096736,1795.95421793239,1216.64537589903,1600.42576598971,1339.0832010684,1171.11445494036,1194.64334044492
"1171","ENSGALG00000041327",10.1247206949931,2.10277323779454,1.00057168926943,2.10157179175225,0.0355908030165718,0.438256242096736,7.36046810628027,4.27267910763487,0,16.4720798973682,13.7405125579645,18.9025845007108
"1172","ENSGALG00000043080",488.692438736855,0.402920661107042,0.191727882216628,2.1015235574959,0.0355950322756324,0.438256242096736,473.172949689446,304.428386418985,484.54083404753,580.39857991315,534.823027256158,554.790855095862
"1173","ENSGALG00000027761",339.857681972871,0.300201000394681,0.143015696790255,2.09907728404772,0.0358100885366837,0.44052819913414,320.706110345069,316.178253964981,277.395124324608,356.572082484206,392.133089154219,376.161431564145
"1174","ENSGALG00000006479",28.5478012787412,-1.10929296512832,0.528694613068165,-2.09817338347893,0.0358898319368382,0.441133113158923,55.7292585189792,23.4997350919918,37.8266078624466,23.2547010315786,15.8544375668822,15.1220676005686
"1175","ENSGALG00000006561",1766.96686081858,-0.21943181409574,0.104704932019877,-2.09571612208376,0.0361073808272433,0.443429366244358,1982.0689114769,1678.0947195236,2042.63682457212,1603.60542530261,1569.58931912133,1725.80596491489
"1176","ENSGALG00000014913",5.78592787940438,-2.97635002907346,1.42150302402024,-2.09380492252198,0.0362773614942033,0.445138032620199,12.6179453250519,12.8180373229046,5.40380112320666,3.87578350526311,0,0
"1177","ENSGALG00000004236",992.703121561799,0.345900903430545,0.165245116140093,2.09325946515293,0.0363259989932138,0.445356130392587,760.231205834376,1093.80585155453,769.141026536414,1110.41197425788,1220.79169264993,1001.83697853767
"1178","ENSGALG00000000839",187.151011113365,-0.644232915420629,0.308168913172648,-2.09051882874281,0.0365712188152895,0.447196516583558,323.860596676332,195.475069174295,165.716567778337,186.037608252629,128.949425543975,122.86679925462
"1179","ENSGALG00000011605",822.361264109167,-0.224370372334281,0.107341821222402,-2.09024189993392,0.0365960754346539,0.447196516583558,945.294403935137,903.671631264775,810.570168480999,761.591458784201,731.418053085497,781.621869104391
"1180","ENSGALG00000035138",1620.72738702623,-0.341559814525117,0.163410318218,-2.09019735258978,0.0366000752657784,0.447196516583558,2080.90948318981,1367.25731444316,1986.79754629898,1470.85984024735,1278.92463039516,1539.61550758289
"1181","ENSGALG00000037553",1822.2217589439,-0.198828374827389,0.0951066114333934,-2.09058415425342,0.0365653574151521,0.447196516583558,2102.99088750865,1759.27562256866,1980.49311165524,1705.34474231577,1641.46276942453,1743.76342019057
"1182","ENSGALG00000029528",4251.81368959353,0.235075967832604,0.112523446102224,2.08912876360937,0.0366961337586479,0.447990871520549,4216.49672945484,3489.71066116078,4012.32233398094,4182.93934805521,4406.47668108878,5202.93638382064
"1183","ENSGALG00000030712",6992.03733437225,0.617365529924793,0.295639037706004,2.08824089915598,0.036776109686228,0.448208836800903,4534.04835346864,4656.1520575451,7364.48029741014,6512.28523471834,9831.86521647585,9053.39284661543
"1184","ENSGALG00000039028",81.4083542346674,-0.749664405199116,0.358979184355449,-2.08832277154216,0.0367687286805111,0.448208836800903,140.900389463079,67.2946959452492,98.1690537382543,53.2920231973677,56.0190127363169,72.7749503277365
"1185","ENSGALG00000016471",79.9919407783153,-0.701294533613498,0.335914696402816,-2.08771614080419,0.0368234479728441,0.44840704999843,130.385435025536,82.2490728219713,84.6595509302376,76.5467242289464,56.0190127363169,50.0918489268836
"1186","ENSGALG00000015399",154.377135307908,0.549302510156932,0.263264716373913,2.08650258083488,0.0369331216684478,0.449363360603459,119.870480587993,159.157296759399,97.2684202177198,164.720798973682,219.848200927433,165.397614381219
"1187","ENSGALG00000000944",792.427341998277,-0.223198840514604,0.10704557765228,-2.08508231175722,0.0370618295674981,0.450108619643564,901.131595297456,803.263672235356,856.502478028255,781.939322186832,702.880065465109,708.846918776655
"1188","ENSGALG00000004279",10.5197463316976,-1.68393882007786,0.807973216939226,-2.08415178222984,0.0371463631143841,0.450108619643564,14.7209362125605,23.4997350919918,9.90696872587887,5.81367525789466,6.34177502675286,2.83538767510662
"1189","ENSGALG00000010953",823.908634054705,0.338907593765143,0.162533184815757,2.08515937314167,0.0370548363098671,0.450108619643564,671.905588559013,603.515923953426,906.037321657649,928.250149510514,957.608029039682,876.134791607945
"1190","ENSGALG00000030905",35.7848237976936,1.05872988678587,0.508001430782613,2.08410808047297,0.0371503372138243,0.450108619643564,21.0299088750865,14.9543768767221,33.3234402597744,39.7267809289469,69.7595252942815,35.9149105513505
"1191","ENSGALG00000041060",1098.25811642284,-0.257577620950808,0.123568952085517,-2.08448495033404,0.0371160777577337,0.450108619643564,1254.43406439891,1032.92017427073,1300.51480365174,1001.89003611051,928.013078914835,1071.7765411903
"1192","ENSGALG00000026862",3684.22228056685,-0.707284639740203,0.339636856174177,-2.08247316768674,0.0372992713020711,0.451533963832958,6216.44106347556,4177.61199749,3315.23198908728,3556.0313660789,2215.39340934567,2624.62385792369
"1193","ENSGALG00000007158",41.914435257042,-0.845965157664112,0.406526529701376,-2.08095928766454,0.0374376326774613,0.452829035654457,73.6046810628027,44.8631306301662,43.2304089856533,31.0062680421049,28.5379876203879,30.2441352011373
"1194","ENSGALG00000003521",13283.8304583039,-0.310644924076225,0.149369837759575,-2.07970316320647,0.0375527677859651,0.453841238820332,18433.7666244571,12527.4951435854,13164.560169652,13339.4778792393,11565.2837237883,10672.3992091013
"1195","ENSGALG00000009520",267.355862116088,0.432604316605914,0.208281872794231,2.0770137640989,0.0378002888693095,0.456450350112247,180.857216325744,220.042974043196,280.997658406746,290.683762894733,341.398888940196,290.154672085911
"1196","ENSGALG00000010044",27.1650493664285,1.12937684986905,0.544005727129803,2.07603852964506,0.03789038761713,0.45648163311766,16.8239271000692,10.6816977690872,23.4164715338955,23.2547010315786,44.39242518727,44.4210735766704
"1197","ENSGALG00000010664",462.904223687314,-0.505906246205135,0.243697659232392,-2.07595857834112,0.0378977821534966,0.45648163311766,572.013521402352,525.539530239089,532.274410635856,545.516528365782,330.829263895608,271.2520875852
"1198","ENSGALG00000031502",20.7458065583321,1.14415544346102,0.551136379319138,2.07599332287678,0.0378945685500189,0.45648163311766,10.5149544375432,12.8180373229046,15.3107698490855,21.3168092789471,38.0506501605172,26.4636183009951
"1199","ENSGALG00000009064",897.398673402723,0.332799551892876,0.160360799151179,2.0753173696717,0.0379571306712296,0.456815175634564,770.746160271919,653.719903468135,957.373432328113,895.305989715778,1095.01315461933,1012.23340001306
"1200","ENSGALG00000036437",98.7890265830733,0.570696510149538,0.275123569046132,2.07432795426496,0.0380488633345386,0.457156617749702,60.9867357377508,98.2716194756021,79.255749807031,108.521938147367,124.72157552614,120.976540804549
"1201","ENSGALG00000039536",21.0847043882627,-1.41332700902064,0.681300616151664,-2.07445432385463,0.0380371366119974,0.457156617749702,50.4717813002075,29.9087537534441,11.7082357669478,13.5652422684209,9.51266254012929,11.3415507004265
"1202","ENSGALG00000039774",1748.1756585828,0.161275536994817,0.0779288104935405,2.06952391514029,0.0384969495242862,0.462155558764933,1623.50896515668,1742.18490613812,1586.91626318169,1842.93505675261,1830.65905772266,1862.84970254505
"1203","ENSGALG00000042604",6.29621817551529,3.00375595100966,1.45185349387933,2.06891119777084,0.0385544206016605,0.462460755845355,0,4.27267910763487,0,7.75156701052622,20.0822875847174,5.67077535021324
"1204","ENSGALG00000007042",34.5629849524525,1.06988602012811,0.517364813489199,2.06795281053733,0.0386444607084051,0.463155787393925,37.8538359751557,13.8862070998133,15.3107698490855,53.2920231973677,45.4493876917288,41.5856859015637
"1205","ENSGALG00000016918",1351.24251088087,-0.262503768441914,0.126961049532317,-2.06759293034275,0.0386783174292131,0.463176863488419,1292.28790037406,1480.48331079548,1648.15934257803,1372.02736086314,1169.00052993144,1145.49662074307
"1206","ENSGALG00000005682",379.852439235736,-0.274487420203351,0.132816620717761,-2.06666468940393,0.0387657606203175,0.463839076078923,407.980232176678,439.017778309483,400.781916637827,361.416811865785,346.68370146249,323.234194962155
"1207","ENSGALG00000033609",9551.46294499399,-0.19825157968649,0.0960427110347527,-2.06420224450717,0.0389985448019311,0.465985314608163,11308.8334975778,8998.26220067904,10313.1544436399,9085.80548221304,8465.21269821061,9137.5093476436
"1208","ENSGALG00000038311",2193.31963899177,-0.299786926055426,0.145239668532958,-2.06408434474909,0.0390097200309536,0.465985314608163,2881.09751588685,1907.75122155897,2472.23901386705,2063.8547165526,1881.39325793668,1953.58210814846
"1209","ENSGALG00000036876",1038.71525751627,-0.203334275107384,0.0985308225510177,-2.06366160195304,0.0390498124310876,0.466078406435562,1153.49050179849,1100.21487021598,1082.5614916824,981.542172707882,889.962428754318,1024.52007993852
"1210","ENSGALG00000014872",127.530607825339,-0.475507572707706,0.230473929333457,-2.06317293276033,0.0390962008127736,0.466246427874647,148.26085756936,170.907164305395,126.088692874822,104.646154642104,114.151950481552,101.128827078803
"1211","ENSGALG00000004725",3224.38833178498,-0.209696048725131,0.10165753878139,-2.0627692863593,0.0391345534395292,0.466318419597363,3853.7308013596,3281.41755466358,3240.47940688293,3250.81341503943,2875.99497463242,2843.89383813194
"1212","ENSGALG00000001309",1124.34483611885,-0.241704166656898,0.117226338382242,-2.06185887909224,0.0392211734725855,0.466964961393901,1287.03042315529,1109.82839820816,1258.18502818662,1144.32507992893,935.411816446047,1011.28827078803
"1213","ENSGALG00000002599",613.75302698237,0.302472373908991,0.146763984948828,2.06094413431506,0.0393083701100557,0.467232109298273,538.365667202214,629.151998599235,481.838933485927,647.255845378939,753.614265679132,632.291451548776
"1214","ENSGALG00000031578",6.08160758736883,2.39319465906815,1.16106730175976,2.06120235703901,0.0392837387685252,0.467232109298273,0,2.13633955381744,3.60253408213777,13.5652422684209,10.5696250445881,6.61590457524878
"1215","ENSGALG00000006925",728.187059998535,0.239622046593304,0.116300398169716,2.06037167855287,0.0393630222651958,0.467253526813122,599.352402939965,711.401071421206,692.587177290987,749.964108268411,791.664915839649,824.15268423099
"1216","ENSGALG00000042416",15.5139014027886,-1.64437533155556,0.798144750465412,-2.06024700481547,0.039374933375243,0.467253526813122,19.9784134313322,41.65862129944,9.00633520534443,5.81367525789466,5.28481252229405,11.3415507004265
"1217","ENSGALG00000001758",717.195335624631,0.308284627651883,0.149713449794752,2.05916454449832,0.0394784784131864,0.468097324159638,537.314171758459,722.082769190293,662.86627111335,705.392597957886,864.595328647307,810.920875080493
"1218","ENSGALG00000011608",213.142810443783,-0.682942177680123,0.331751498812957,-2.05859560581871,0.0395329940605862,0.468165522404448,354.353964545207,228.588332258466,205.344442681853,243.20541495526,122.607650517222,124.757057704691
"1219","ENSGALG00000025946",5.98887222010697,3.40378202026619,1.65358366288087,2.05842746071652,0.0395491179356218,0.468165522404448,3.15448633126297,0,0,0.968945876315777,14.7974750624233,17.0123260506397
"1220","ENSGALG00000041403",1259.00535464812,0.217366833109553,0.105616804401058,2.05807053472427,0.0395833630069627,0.468186826385633,1078.83432529194,1264.71301585992,1149.20837220195,1318.73533766577,1462.83610617099,1279.70497069812
"1221","ENSGALG00000000607",44.0166977493897,0.944435121992311,0.459004331542415,2.05757344123242,0.039631098305445,0.468367525427986,23.1328997625951,24.5679048689005,42.3297754651188,36.8199432999995,64.4747127719874,72.7749503277365
"1222","ENSGALG00000006421",137.02210405057,-1.159681296226,0.564044963372222,-2.05600860132263,0.0397816871332455,0.469762475722367,260.770870051072,208.2931064972,99.0696872587887,172.472365984208,38.0506501605172,43.4759443516348
"1223","ENSGALG00000016559",1318.39730609178,0.308776163254822,0.15022177978688,2.05546867899504,0.0398337578795421,0.469992744236952,960.015340147698,1330.93954202826,1241.973624817,1374.93419849209,1668.94379454046,1333.57733652515
"1224","ENSGALG00000015091",3678.50479230134,0.329724308390828,0.160461660698084,2.05484791168415,0.0398936968688923,0.470145809071461,2986.24706026228,4046.22711493022,2747.83287115059,3768.23051299206,4826.09079535893,3696.40039911399
"1225","ENSGALG00000038584",9.23947095710691,-1.88882681809917,0.919289405563403,-2.05465961716546,0.039911893008492,0.470145809071461,24.1843952063494,9.61352799217846,9.90696872587887,6.78262113421044,2.11392500891762,2.83538767510662
"1226","ENSGALG00000001445",70.6822235089582,-0.607886814609012,0.296173944621371,-2.05246553806796,0.0401244409041882,0.471879121636052,83.0681400565916,86.5217519296062,86.4608179713065,67.8262113421044,53.9050877273993,46.3113320267414
"1227","ENSGALG00000016425",936.781632001413,-0.251827233163807,0.122691839996905,-2.05251818841545,0.040119329265364,0.471879121636052,1167.1599425673,934.648554795128,953.770898245975,844.920804147357,822.316828468954,897.872763783762
"1228","ENSGALG00000016296",4.64468997045232,-2.60086770771071,1.26810430615521,-2.05098878308862,0.0402680391077148,0.47318225107844,12.6179453250519,3.20450933072615,8.10570168480999,1.93789175263155,1.05696250445881,0.945129225035539
"1229","ENSGALG00000005147",220.000514841509,-0.374773174281428,0.182915211900601,-2.04889014088716,0.0404728586233805,0.474044926895602,279.69778803865,222.179313597013,243.1710505443,184.099716499998,210.335538387303,180.519681981788
"1230","ENSGALG00000007538",4.27881883075958,-2.9625146400034,1.44556838255964,-2.04937703103172,0.0404252614691594,0.474044926895602,11.5664498812976,8.54535821526975,2.70190056160333,0.968945876315777,0,1.89025845007108
"1231","ENSGALG00000014645",110.940656764346,0.693971471738949,0.33860608804291,2.04949496256844,0.0404137399219167,0.474044926895602,97.7890762691521,84.3854123757887,72.0506816427554,108.521938147367,200.822875847174,102.073956303838
